business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
YANEffRwcoMTLMfmeY1Y8A,Urkeb,413 State St,Santa Barbara,CA,93101.0,34.416087,-119.6948594,4.5,99,0,"{'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'""}","Sandwiches, Wraps, Kebab, German, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-2:30', 'Saturday': '11:0-2:30', 'Sunday': '11:0-21:0'}",q350g93TVD5Fa7JEXsqhAg,kuxtOYdIYRgxpAccfhVv2w,5,0,0,0,"Amazing gem in Santa Barbara. Highly recommend the beef and lamb doner kebap. Great ingredients, made fresh, and delicious. Will be here at least once a week now. Also great beer and kombucha:)",2018-04-02 03:20:39
TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,50 Los Patos Way,Santa Barbara,CA,93108.0,34.4225035,-119.6580896,4.5,477,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Corkage': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'HasTV': 'False', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","American (Traditional), American (New), French, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",VkegZs7jwg9Zt2UwHh4oog,yT_kU64SsnM14OTJolbwLA,3,1,1,0,"Had a date night at Stella Mare's after hearing lots about it. It's quite the Santa Barbara/Montecito institution. 

PROS: 
Gorgeous venue! An old Victorian mansion with oodles of charm, if you like the French country chic vibe. 

Great selection of dishes. We had a salad (the endive, apple and blue cheese) and it was delicious. Good French onion soup, and we enjoyed the seared fois gras (though not as much the mushroom accompaniment with which it came). 

In general, good service (see my caveat below with our wine not arriving in time). 

Live music! So fun. It got festive but not overly loud. 

CONS:
A little disappointed in one of our dishes. We got the rack of lamb with roasted potatoes. Lamb was delicious but definitely not rare or medium rare - it was on its way to well done. Potatoes tasted like they had been roasted the day before, and then just warmed up in some way. They had that slightly grainy texture, and were a little tough. Definitely not fresh roasted, which is what I would expect for a $30 entree. 

Even though we ordered two glasses of wine with our entrees, they didn't arrive. When they did, they were comped due to the wait (which we very much appreciated). 

Due to those two things, I have to take off two stars. Rack of lamb can be tricky to cook, but if it's on the menu, you better do it right! And, we didn't send it back because it was still good and not inedible - it was just too well-done.",2017-11-17 00:54:44
iHdrLu8deF5GceB0V1rPhA,Oliver's,1198 Coast Village Rd,Santa Barbara,CA,93108.0,34.4213337,-119.6449814,4.5,313,1,"{'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'Corkage': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'BYOB': 'False'}","American (Traditional), Vegan, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:0'}",Kg0ahbyznzr1zgotwVDtVA,Nf3lx-t7Bb2aer_JTx05Ng,2,0,0,0,Sadly overrated. The impossible burger was so bland.,2021-11-17 23:07:34
fHUAs1ec568wu-a_mRq7Rw,Jack in the Box,3747 State St,Santa Barbara,CA,93105.0,34.440179,-119.7441717982,1.5,49,1,"{'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'HasTV': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Tacos, Breakfast & Brunch, Burgers, Mexican","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",bWQjYss4YuI0noSXQKAoDQ,rd4lb865fB_e0xoL3rnvXA,4,0,0,0,"Jack-in-the-box is jack-in-the-box, where ever you go. I went at midnight and the doors were still open.The restaurant was clean, the workers were nice and we got our food fast. There was myself and one other person. Can't complain because it was so late and we were so hungry.",2014-11-10 06:42:41
lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,5746 Calle Real,Goleta,CA,93117.0,34.4417017,-119.8245635,3.0,266,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None'}","Restaurants, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Y8Xyq_7cu_09ei45AmAJhg,2roeYiN8pobWOj7o22mwHw,5,3,0,0,Sushi like no other! I have tried just about all their rolls. They're all amazing! Just thinking about them makes me want to stop by right now. The staff is very professional and attentive. They can get pretty busy on a Friday or Saturday but it's definitely worth the wait.,2017-05-10 01:27:11
Slg6Ec2D7vEBRmgVUfwkzQ,Angel Oak,8301 Hollister Ave,Santa Barbara,CA,93117.0,34.4341630825,-119.9202039,4.0,202,1,"{'BikeParking': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '4', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'"", 'HasTV': 'False', 'RestaurantsDelivery': 'None', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'None', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Restaurants, Seafood, American (New), Steakhouses","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",J57qZKd0ZSbaI-nG1q6mAg,Ccb1-pROzPfmXfvC8o2ZRw,3,1,3,0,"I've stayed at the Bacara plenty of times but never ate at this place, only walked by as it looked kind of stuffy. This time, I decided to give it a go with a few friends. I'd like to start with saying that the view at this place is phenomenal. If you can sit on the patio, definitely do. Even if its chilly, they have space heaters.

We tried a few starters, including the macaroni and cheese which was sooo goooey and delicious! We also had the foi gras torchon and some other salad with giant tomatoes. All delicious. For main meals we got the pan seared scallops and the abalone. The abalone rainbow chard was seriously amazing that two of us almost licked our plates clean. They serve it with a pasta which was perfect, you could cut right through it with a fork. Plus you get to keep the shells when you're done and who doesnt love that! The scallops were also declicious but I have to say the other meal was much better. We finished off the meal with a desert. We ordered the candy bar because the waiter said it was unique and their signature meal. Wellll, it was ok but was so overly sweet it was almost like eating a bunch of candy bars. It was almost too much to where we all 3 wished we had gotten the cobbler instead. They accidentaly brought a cobbler to our table and set it up, then when we said we only ordered one they took it away, which I also hope they didnt serve to anyone else because thats illegal. They wouldn't let it stay at our table so I guess instead of comping it to us because they messed up, they'd rather throw it away. The server who also took it away was saying snarky remarks as he walked off which rubbed us the wrong way. He was kind of a dick but whatever.

The only downside was the rudest old lady I've ever witnessed who was at the table behind us. The didnt have any silverwear and took it upon herself to yell outloud at the waitress to get it together. She also sent her food back and was throwing fits. Luckily the staff held it together nicely as I would have punched her in the throat. But once she had food in her and shut up, it was back to a wonderful time.

All in all if you're looking for great quality meal with no budget in mind, I'd give it a shot. The beautiful views and friendly staff (minus the dessert douchebag) are worth the experience.",2017-05-28 05:42:30
WhAp8J-Jkd6LcEtnFZSk5w,Old Town Tavern,261 Orange Ave,Goleta,CA,93117.0,34.434865,-119.8291905,4.0,41,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'very_loud'"", 'RestaurantsReservations': 'None', 'BikeParking': 'False'}","Dive Bars, Bars, Nightlife, Karaoke","{'Monday': '9:0-17:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}",Zyb4g5ICLa_NO70xYR7gFQ,gpzvqT28rEKC2NfLuWpq5g,3,0,0,0,"no complaints but i did not find anything amazing either (usually just catch a beer with coworkers after work). they have a good selection of alcohol. they have college nights on wednesdays i think, karaoke on thursdays (haven't been to either). nothing that stood out to me, but nothing that would make me go out of the way to get there either.",2014-03-15 04:20:31
7ephR-Pbwyfz9F3GQn4r8w,Salt Cave Santa Barbara,740 State St,Santa Barbara,CA,93101.0,34.4197,-119.6992703,4.0,466,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'AcceptsInsurance': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Cosmetics & Beauty Supply, Massage Therapy, Shopping, Massage, Beauty & Spas, Halotherapy, Health & Medical, Day Spas","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",nFSIeaUfIS8PK-oI86grNg,L3uDaUhLFmLqCfoYg7rQ_g,3,8,1,0,"It's hard to not get into ""the zone"" once you come downstairs to the Salt Cave. You automatically feel like everything around has a healing power, that the goodies they sell must do your skin good, and the salt particles you walk on maybe help you release what no longer serves you. 
My husband and I had ordered a couple massage which included the salt save session. Once we signed in, we were escorted to the waiting area. Here your experience begins. The floor is filled with salad particles so you must remove your shoes before entering. They provide you with some tea and water as you wait for your masseuse to come get you.
Our masseuses came and lead us to the room where we would receive our couples massage. Here too the floor was filled with salt, the walls were what looked like big salt blocks, and the ceiling was also filled with big salt pieces. The room had relaxing music playing and it was nice and dim and the relaxing and fit for a relaxing session. 
My masseuse was very sweet and good at what she does. After asking a few questions, she suggested I do the Swedish massage. My massage began in a nice warm massage bed with nicely scented essential oils that helped you drift into meditation mode. After about 25 min into my massage there was a loud noise that disturbed the peace. It sounded like running water like someone showering or flushing the toilet from upstairs (since the cave is basically in the basement). I lifted my head to see what it was, but from the reaction of the ladies giving the massage, I realized it wasn't something out of the ordinary. Again, as I tried to get zone out the noise came back. This happened 3 times in the one hour that I was getting my massage. Although, my massage was very relaxing because the masseuse was great, the experience was not the best. For 300$ I would not expect to run into such problems. It was very irritating and hard to get the peace and quiet we paid for.
After the massage, they gave us chapsticks as souvenirs and guided us into the salt cave session. Here they give you a blanket and ask you to choose a seat for the meditation session. It is about 40 minutes of meditation which is supposed to help you unwind in a cave surrounded with salt that have anti-inflammatory effects. There were about 10 people in our session. They close the doors when the session starts and the voice overhead gives you an introduction of what we are about to experience. Unfortunately I didn't experience any of that. I did not experience and salt particles blown from the holes they pointed to. I did not see anything happening in the cave and felt no difference. About 15 minutes into the session one of the couple decided to leave, running across the cave to the exit. This disturbed everyone. Couple minutes later another couple left again making the exit known. 
Overall, 300$ was not worth this experience. Nothing met my expectations, I could have found more peace at a local spa. To begin, my massage was disrupted with loud plumbing problems, and second my cave session was disrupted with inconsiderate people leaving while the ""mediation"" was in session.",2018-05-01 22:08:54
iBBV8vesQ8fo2IQA7an1JA,Jane,1311 State St,Santa Barbara,CA,93101.0,34.4243524,-119.7064283,4.0,733,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'False', 'WheelchairAccessible': 'True'}","Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30'}",nCzGwaT9IOBV0s0Aq1oFjA,A3xjGvm3tpcMfO-VnMziRg,5,0,0,1,"A 5+ star experience. Excellent service, beautiful and flavorful dishes, and that COCONUT CAKE though. My, my, my...",2015-03-26 05:04:37
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,794 Linden Ave,Carpinteria,CA,93013.0,34.3973934,-119.5199812,4.0,84,1,"{'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'Ambience': ""{u'divey': True, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Mexican, Food, Beer, Wine & Spirits","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",3won-DAPVYqgOhcTTpNjyQ,ltxgPGFOJqhWYoANsmNjLQ,5,0,0,0,This place is highly recommended the food is delicious adovada tacos are very good this food is wonderful,2013-12-31 04:44:47
DJ8-4SHGd8c7Vl5x64GVYQ,Kiwi's Auto Repair,111 E Gutierrez S,Santa Barbara,CA,93101.0,34.4173921,-119.692927,4.5,75,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Wheel & Rim Repair, Auto Customization, Transmission Repair, Auto Repair, Automotive, Oil Change Stations","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}",WLlEB7nd2RepMDmVp2R6jQ,8vDtuxj-HvLT3MoDz1_z6Q,1,10,7,1,"Had a really negative experience here last Friday and I'm shocked because I chose to go there based on all the great reviews. To preface this: I'm 9 months pregnant. My car wouldn't start outside the bank and after trying to have it jumped I called Kiwi's (based on the reviews) and the owner nicely said, sure, tow it on over and we'll look at it. The owner and a mechanic determined very quickly that it was the starter. After explaining to me the part would be $250 and labor $250, I texted my husband to let him know. My husband called to CarQuest and learned that the actual price for the exact part was $130. He came down to Kiwi's to discuss the price for the repair with the owner because it seems much too expensive. First of all he said he refused to put a cheaper starter in my car, then when my husband pressed him and said he had looked up the part and knew what the price was, then Rich changed his story and said that to stay in business he HAS to markup all his parts 100%. We said we would like to take the car somewhere else. Rich then threatened that ""that's fine but I'll still charge you $120 for looking at it."" So now feeling stuck and taken advantage of, we let him fix my car and paid him the $500. Meanwhile I got on Google and talked to another trusted mechanic and learned that the fair price of a starter repair on my vehicle in this zip code should be around $300 or at the very most $400. I still feel sick about it and cried at spending that much extra money unnecessarily at 9 months pregnant. 
I'm truly sorry if this man is having trouble staying in business for financial reasons but taking advantage of vulnerable pregnant women ISN'T the the way to make ends meet.",2015-10-08 16:49:44
zbrIMldF_O1ZQ0vpUaaa8A,Bluewater Grill - Santa Barbara,15 East Cabrillo Blvd,Santa Barbara,CA,93101.0,34.412758,-119.688965,4.0,768,1,"{'OutdoorSeating': 'True', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'BYOB': 'True', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'HasTV': 'True', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'GoodForDancing': 'False', 'Corkage': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"", 'RestaurantsDelivery': 'True'}","Seafood, Venues & Event Spaces, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Event Planning & Services, Bars, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",_uRTppz1zM1PZv1hbgDu-Q,ig--3f7UX6ivByET3WUUDA,5,0,0,0,Great food and service. Swordfish is super fresh. Fisherman's platter is great too. Highly recommend!,2019-12-15 03:51:09
l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,298 Pine Ave,Goleta,CA,93117.0,34.4350585466,-119.8264455423,4.0,54,1,"{'BikeParking': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True'}","Restaurants, Mexican","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",n6ddxnPcDRff1LjDs_jFvg,Ws0nDhMcIpBop8ND9AymAw,5,2,0,1,"We were looking at Yelp for a Sunday dinner and were turned off by all the restaurants with bad food ratings. Seriously, why are some of these places score 39 out of 100?!?!? With it being rainy and wanting to stay close to our hotel we tried La Hacienda. It did not disappoint. Food was delicious, customer service was excellent and the food was quick. Would and will be coming g back here to eat.",2019-12-23 05:21:39
yPSejq3_erxo9zdVYTBnZA,Los Agaves,600 N Milpas St,Santa Barbara,CA,93101.0,34.4274939,-119.686624,4.5,3834,1,"{'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'""}","Mexican, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",wmYOA0f1blKUqV4RF5xvWg,xtnxQ-61hHrkYZ3fa8OCAg,5,0,0,0,"Believe the hype. 

We were looking for a quick, casual place to eat some awesome food. With an almost 2 year old in-tow and a 3 hour drive to LA - time was of the essence. Los Agaves hit the spot in every way!

We stopped by on our way to LA for dinner. We were greeted warmly at the door with smiles and a menu. Be sure to double check the specials board above the cashiers! The girl who rang us up was also super friendly and helpful. The salsa bar is fantastic and the food came out within 10 minutes!

Poblano chilies were amazing and my husbands' fish tacos were excellent!

Another plus - Street parking was easy to find! We will definitely be back when we are in Santa Barbara!",2014-04-27 15:44:04
