business_id,name,category,rating,price,address,latitude,longitude,reviews
cAbdvzqtFLaAAMFIyPf2AA,Holdren's Steaks & Seafood,"['Steakhouses', 'Seafood', 'Burgers']",4.0,$$$,"512 State St Santa Barbara, CA 93101",34.4171144,-119.6958556,"[""SERVICE: Our server(s) were good.  Everyone was helpful.  Maybe a little too nice, which makes me just look at you lol (trying too hard), but it's cool...."", 'Pros: \n- Good parking \n- ""Okay"" filter mignon\n- Wide selection of desserts \n\nCons: \n- They don\'t honor reservations. Had to wait over 20 minutes even though...', 'Ryan provided for us an exceptional Sunday afternoon meal this past weekend as we tasted some wine in Santa Barbara tasting rooms and searched for a great...']"
ycbmvmBYk4w_ZmdrPL0tBQ,The Cruisery,"['Brewpubs', 'Cocktail Bars', 'Gastropubs']",4.0,$$,"501 State St Santa Barbara, CA 93101",34.4167478,-119.6957697,"[""My wife & I recently got away to Santa Barbara for a few days & with an abundance of State Street eatery's to choose from we decided on 'The Cruisery' for..."", ""My friends and I came here for happy hour during a day trip for spring break and it was everything we could've asked for! Our waitress, Chelsea, was..."", 'We came in for late lunch and ordered cheese and steak sandwich, bbq pork sandwich, and chicken salad.\nThe cauliflower was our choice of appetizer. \nVery...']"
XyYsl2OyoMi6OMvzsdcVoQ,Mizza,"['Italian', 'Pizza', 'Salad']",4.0,$$,"1112 State St Santa Barbara, CA 93101",34.422807,-119.703594,"['Delicious. Ordered the Salmon Piccata, Red Beet Carpacio and Ginocchi. Took a bit of time but was worth it. \n\nPet friendly too.', 'tldr: delicious food, great staff, good sized portions \n\nCame on a rainy Friday afternoon for an early dinner without reservations. Luckily there was so no...', ""This place has the BEST spicy shrimp vodka pasta. I first had it here for a company dinner, and I was hooked ever since. I've introduced it to a few people...""]"
f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,"['Pizza', 'Italian', 'Wine Bars']",4.5,$$,"1026 State St Santa Barbara, CA 93101",34.42229,-119.70254,"['nice reasonably priced authentic italian place, i appreciated the V vegan and vegetarian noted menu items \nbig bowl of pasta light tasty basil olive oil...', 'First, the service was spectacular. \n\nBut unfortunately, the food was disappointing. The complementary bread was probably my favorite. The Brussels sprouts...', 'Five stars for the service. It was absolutely lovely on every level, from how we were greeted to how kind and attentive our server was. \n\nI also love that...']"
E7RtIisUoRMcADSebBgNAA,Santa Barbara FisHouse,"['Seafood', 'Breakfast & Brunch', 'Tapas/Small Plates']",3.5,$$,"101 E Cabrillo Blvd Santa Barbara, CA 93101",34.41374,-119.68798,"['Stop reading reviews and just go to FisHouse.  Unbelievably delicious!  I had the fresh abalone which is so rarely available and I was not disappointed....', ""View/location was great, service was great. The food however, wasn't so good unfortunately. To start I ordered the clam chowder, it wasn't anything..."", 'This place was once again incredible. The setting here, the friendliness and professionalism of the staff, the incredible dishes... \n\nThis time around, I...']"
r926yelr_EJAKQCjdD6AWA,State & Fig,"['Cafes', 'American (New)', 'Tapas/Small Plates']",4.0,$$,"1114 State St Ste 18 Santa Barbara, CA 93101",34.423044,-119.703208,"[""Great food!  We will go back next\ntime we visit Santa Barbara.  We went at Christmas 2022 and not a lot of restaurants we're open. We thought we were..."", ""This restaurant is a hidden gem! It's so beautiful and the food is delicious. We had our mom's 70th birthday party here and they went above and beyond to..."", 'Came for brunch with a group of friends and had a pretty good time. Started off with coffee and mimomas. What a great combo. The great thing with their...']"
hPzPpfSjgQkpWCD7YjcY-A,Lilac Pâtisserie,"['Desserts', 'Breakfast & Brunch', 'Gluten-Free']",4.5,$$,"1017 State St Santa Barbara, CA 93101",34.4216537475586,-119.702651977539,"['Was in Santa Barbara yesterday.  Stopped at Lilac Patisserie for Tea.\n\nHad tea and two little shortbread cookies.  Everything was very good.\n\nAt Lilac...', 'Absolutely decadent! We ordered the quiche, American breakfast, and grilled cheese. Iced tea was $4! \n\nThe quiche was savory and golden. It tasted like...', '3.5 stars\nMy friends with celiac were astounded by a whole bakery dedicated to gluten free food. The highlight was the aesthetic and the presentation of the...']"
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']",4.5,$$,"730 N Milpas St Santa Barbara, CA 93103",34.4291692910298,-119.688921492653,"['Delicious! Always find myself at the Boathouse for breakfast when visiting but this is a gem that adding to my SB ""must go"" rotation! Really fresh...', ""Fantastic! It's mostly outdoor seating. There's about 6 tables inside to for parties 2-4.\n\nFood came out very fast! Started with the nuna fresa and vanilla..."", ""This place is a little gold mind. Don't let this little hole in the wall trick you. Their food is delicious! The staff are very friendly and accommodating....""]"
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,"['Ramen', 'Sushi Bars']",4.0,$$,"436 State St Santa Barbara, CA 93101",34.4167251563688,-119.695234747504,"['Southern California resident here. I have been coming to Craft for almost 4 years now and I cannot emphasize enough how GREAT their ramen is. I drive 2...', 'I came here on a Friday night with my mom and my boyfriend for some dinner. To start we got some fried baby octopus which arrived promptly. It was very...', 'Yum yum yum! Ramen was souper delicious. \n\nFirst of all, major props to whoever is in charge of the playlist! Playing major bops!\n\nTakoyaki was a hit as...']"
CuRjZOmfnXjefwEpyzmTTw,SB Pho,"['Pizza', 'Vietnamese', 'Korean']",4.5,$$,"1221 State St Ste 10 Santa Barbara, CA 93101",34.423801704303365,-119.70529406793793,"[""Ngon quá! Haven't had good phở broth in the longest time. I'm telling you, it is day and night compared to the rest in the SB area. They cook it in the most..."", 'Costumer service great ! I was greeted as soon as i walked in, which was welcoming. I am not from around town, and the chilly weather made me crave a warm...', ""Just had their pizza. It was out of this world!  Highly recommend this. \n\nCan't wait to try the whole menu.""]"
ejqpFQ0dwO7AZhxTO9fySg,Bossie's Kitchen,"['American (Traditional)', 'Wine Bars', 'Donuts']",4.5,$$,"901 N Milpas St Santa Barbara, CA 93103",34.43007,-119.69086,"[""New to Santa Barbara, I just discovered this gem & I'm so glad I did! From the mouth-melting house made Cronuts to the fresh & delicious Citrus Salad, this..."", ""*specifically for Korean Fried Chicken Sando + fries\n\nI've been here twice\nI've not tried anything else\nBoth times the quality was the same\nYay for..."", 'Pork belly and fried chicken sandwich connoisseur come here! (They are two different sandwiches not a combination of the two proteins together) The...']"
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,['American (New)'],4.0,$$,"1404 De La Vina St Santa Barbara, CA 93101",34.423485,-119.70934,"['Amazing food, great service and lovely historical ambiance.\nWe were a table of eight and had a lovely server that tended to do our every need.\nFour of us...', 'Recently, we had a wedding rehearsal dinner in the Garden Room. Excellent food and excellent service. Lovely historic restaurant! Other restaurants in the...', 'Wow! everyone in my group of 8 loved what they had, the service was attentive and personable. Sat out on the patio and they graciously lit several heaters...']"
rB5_BfDfOjcX04eryRslbA,Mokutan,"['Japanese', 'Seafood', 'Asian Fusion']",4.5,$$,"716 State St Santa Barbara, CA 93101",34.41922,-119.69837,"['This is a very delicious and creative restaurant. You will get best service and experience here.\n\n The eel rice is so good! And the beef tongue rice is even...', 'We got the yellowtail carpaccio and the lobster tail skewers, which paired really nicely with the Kikusui perfect snow nigori. The carpaccio was super fresh...', ""Conveniently located on State St., definitely give this place a try next time you're in the area!\n\nMy boyfriend and I came here on our last day visiting...""]"
IoihJkcF2FcE-sHOneat-A,Petit Valentien,"['French', 'Ethiopian']",4.0,$$,"1114 State St Ste 14 Santa Barbara, CA 93101",34.42294199882048,-119.7030299616074,"['I was very impressed by the quality, flavor, and perfection of the cooking. At our table, we had the fish and the beef. It is rare to find a place that can...', 'We stopped here for a weekday lunch and it was mostly empty when we arrived. They have a few lunch specials. We had the steak with mushroom crostini and the...', 'We were looking for some Ethiopian food while driving by Santa Barbara, and were pleasantly surprised to find out that Petit Valentien has an Ethiopian food...']"
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,"['American (Traditional)', 'Beer Bar', 'Pizza']",4.0,$$,"2611 De La Vina St Santa Barbara, CA 93105",34.4348608569225,-119.724534034607,"['Traffic mitigation strategies.   What are some of yours?  One of mine is just temporarily surrendering, pulling off the stinking freeway , and finding...', ""Went here for SBIndy Burger week only to find out they won't take any customizations on their featured burger :-( All I wanted was no bun and the featured..."", 'The food here is AMAZING! Great beer selection too. Everyone in our group got something different and we were all raving about how yummy it was. Definitely...']"
vj6AetpADpHOYtMRZsXX3g,Los Agaves,"['American (New)', 'Tacos']",4.0,$$,"2911 De La Vina St Santa Barbara, CA 93105",34.43742,-119.72744,"[""Food was exceptional! it has been a long while since I've enjoyed Mexican cuisine with such flavor clearly made with love. I decided to go with the chicken..."", ""This was my first time at this location. It was a busy Saturday afternoon. I had a large margarita as per usual hehe. It was delish. \nI'm a dairy free..."", 'I went here for the first time and it was packed on a Monday evening! We also went for lunch a few days later. Not so packed.\n\nWe did take out the first...']"
Qkg16mN-8QR66gjzg6gMyw,Convivo Restaurant and Bar,"['Bars', 'Italian', 'Venues & Event Spaces']",4.0,$$,"901 E Cabrillo Blvd Santa Barbara, CA 93103",34.417321,-119.672225952148,"['Always superb, well-conceived and prepared food. Incredible ease to pick up. Valet parking! Staff friendly, prompt and congenial. Most of all, you cna order...', ""Celebrated my boyfriend's birthday here. They fulfilled my silly birthday request, sang him a song, and every single food item was delicious! highly recommend!"", ""I visited Convivo on Valentine's day and had a lovely night. To start off, we ordered the Pesce Crudo, which had a strong citrus taste and was slightly...""]"
Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,"['Bakeries', 'Breakfast & Brunch', 'Modern European']",4.0,$$,"1106 State St Santa Barbara, CA 93101",34.4226430356503,-119.703408926725,"['The cutest little restaurant in downtown SB!! Lots of seating areas with very different vibes. We sat outside as the weather was nice and the ambiance was...', ""*disclaimer I've only tried a slice of the princess cake & quickly ate it at a table*\n\nWas in the mood for dessert, and this was such a cute bakery! They're..."", 'The location is beautiful and the service was not too bad. The store alone was gorgeous.\n\nThe food came out fast, however for some reason our food was quite...']"
IZZ7J14VnJGyUqYH1tgT6w,Satellite,"['Wine Bars', 'Vegetarian', 'Vegan']",4.5,$$,"1117 State St Santa Barbara, CA 93101",34.42252,-119.70408,"[""What a wonderful surprise! \n\nI love everything about this beautiful wine bar near Apple (which is the only reason I'm here, awaiting a repair). \n\nThe..."", 'This is my second time coming here and this time I ordered food in addition to wine. We had a sauvignon blanc that was really crisp & I enjoyed it. However,...', 'The Quick: Fantastic vegan/ plant based food (and some cheese options) in a cozy wine bar. We loved everything we got. Pay at the counter and seat, but much...']"
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,"['Seafood', 'Burgers', 'American (Traditional)']",4.0,$$,"801 Shoreline Dr Santa Barbara, CA 93109",34.402692946098135,-119.69795766119147,"['Enjoyed the fresh snapper tacos overlooking the beach.  Tasty.  Good service.\nFries were hot and good.\nParking always seems to be challenging but we found a...', 'I came here on a whim by recommendation of a friend. We came on a Saturday afternoon and there was a wait for the beach tables but the patio had plenty of...', ""Whenever I'm in SB, I always come to the shoreline cafe for the fried calamari, fish tacos, & the delicious Mai Tai's all while enjoying the beautiful beach...""]"
