business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
qKt1b9GhPu563YBi79oOlQ,AppleOne Employment Services,"3700 State St, Ste 200",Santa Barbara,CA,93105,34.4411015,-119.7423553,4.5,20,1,,"Professional Services, Employment Agencies, Career Counseling","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}"
pWDE_rueENu_f5HKA_AsWw,Dune Coffee Roasters - Storke,250 A Storke Rd,Goleta,CA,93117,34.4295404,-119.8692712,4.0,159,1,"{'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'""}","Food, Restaurants, Cafes, Coffee Roasteries, Coffee & Tea","{'Monday': '6:30-16:0', 'Tuesday': '6:30-16:0', 'Wednesday': '6:30-16:0', 'Thursday': '6:30-16:0', 'Friday': '6:30-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}"
IGy6kGYuJNkXtoFKoQgHkQ,Punch Vintage,1223 State St,Santa Barbara,CA,93101,34.423843,-119.7053749,4.0,43,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Used, Vintage & Consignment, Antiques, Shopping, Fashion","{'Thursday': '12:30-18:0', 'Friday': '12:30-18:0', 'Saturday': '12:30-18:0', 'Sunday': '12:30-18:0'}"
2cRTgUdOx7PNOQ6C0nnnug,Bagel Market Cafe,2000 Cliff Dr,Santa Barbara,CA,93109,34.402491,-119.723481,3.5,79,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False'}","Food, Bagels, Donuts","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '6:30-15:0', 'Sunday': '7:0-15:0'}"
rTM9-PJKlhe9bHmJu7lgpg,Nok's Expert Thai Massage Center,26 S La Cumbre Rd,Santa Barbara,CA,93105,34.4399137,-119.7515693,5.0,53,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'AcceptsInsurance': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Massage Therapy, Day Spas, Health & Medical, Massage, Prenatal/Perinatal Care, Beauty & Spas",{'Monday': '0:0-0:0'}
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,424 State St,Santa Barbara,CA,93101,34.4165823,-119.6947755,3.5,19,0,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'True'}","Restaurants, Vietnamese, Sandwiches",
Pxkkb2ekNo2GIhnednnbfw,Neurology Associates of Santa Barbara,"219 Nogales Ave, Ste F",Santa Barbara,CA,93105,34.4315657,-119.7219039,3.5,8,1,,"Doctors, Health & Medical",
UGADjVkBITKPU7I6sMO1oQ,Bella Dolce Bakery,113 W De La Guerra St,Santa Barbara,CA,93190,34.4180908,-119.7009017,4.0,9,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Coffee & Tea, Desserts, Bakeries","{'Monday': '8:30-16:0', 'Tuesday': '8:30-16:0', 'Wednesday': '8:30-16:0', 'Thursday': '8:30-16:0', 'Friday': '8:30-16:0', 'Saturday': '9:30-15:0'}"
46V1dfu-F40p706Cs7fHMA,Sea Glass Window Cleaning,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5.0,11,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Window Washing, Home Services, Pressure Washers, Solar Panel Cleaning","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-17:0'}"
E4CAu-mzRtu4RcONxAR3JQ,Al's Roofing & Gutters,516 N Alisos St,Santa Barbara,CA,93103,34.4280039,-119.6846586,4.5,11,1,{'ByAppointmentOnly': 'True'},"Home Services, Roofing, Gutter Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,2315 Lillie Ave,Summerland,CA,93108,34.421416,-119.5997227,3.5,15,1,"{'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Chicken Wings, Restaurants, Pizza, Sandwiches","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,3607 State St,Santa Barbara,CA,93105,34.4401942,-119.7408847,4.0,575,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-13:30', 'Sunday': '7:30-13:30'}"
MgUajhJ2qxNzv4YmR8kNlQ,Chase Palm Park: Shipwreck Playground,236 E Cabrillo Blvd,Santa Barbara,CA,93101,34.4156227405,-119.6836956805,4.0,28,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'BikeParking': 'True'}","Active Life, Parks",
qVitsouI4aBiYx1_Fjn0Pg,Foxtail Kitchen & Bar,14 E Cota St,Santa Barbara,CA,93101,34.4180746,-119.6962225,4.0,270,1,"{'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'ByAppointmentOnly': 'False', 'Corkage': 'True', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': None}""}","Bars, Mediterranean, Burgers, Restaurants, Gastropubs, Nightlife, Whiskey Bars, Cocktail Bars","{'Monday': '12:0-17:0', 'Tuesday': '16:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '16:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
Jbcvph3PQYXAEUjI7ESA4w,Best Buy,7090 Market Place Dr,Goleta,CA,93117,34.4294995,-119.8754637,2.5,169,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Electronics, Shopping, Computers, Mobile Phones","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}"
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,1134 Chapala St,Santa Barbara,CA,93101,34.4223342,-119.7053137,3.5,480,0,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True'}","Wine Bars, Restaurants, American (New), Nightlife, Seafood, Cocktail Bars, Bars","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
Pf_7rI6TnV8M_btOBBLg5w,El Sitio,7398 Calle Real,Goleta,CA,93117,34.4335513,-119.8846389,4.0,56,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsTableService': 'False'}","Restaurants, Mexican","{'Monday': '8:0-20:30', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:30'}"
DboqYyH-S8pV6WxaF9Plow,Cal Coast Adventures,736 Carpinteria St,Santa Barbara,CA,93103,34.4192625,-119.6786045,5.0,184,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Paddleboarding, Active Life, Tours, Hotels & Travel, Surfing, Rafting/Kayaking, Bike Rentals, Fitness & Instruction, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '9:0-12:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
dWP5Ysbz_SWH5xZ6Jtb3cQ,"Joanne S Garofalo, MD","122 S Patterson Ave, Ste 101, Cottage Health",Santa Barbara,CA,93111,34.4377205,-119.808172,1.5,16,1,{'ByAppointmentOnly': 'True'},"Health & Medical, Doctors, Podiatrists","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,700 State Street,Santa Barbara,CA,93101,34.4190016454,-119.6980664811,2.5,31,0,"{'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'""}","Restaurants, Sandwiches, Soup, Salad","{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-21:0', 'Saturday': '6:30-21:0', 'Sunday': '7:30-21:0'}"
8ei40SEWTURN8ROo5mBiJg,Fire & Wine Catering,,Santa Barbara,CA,93103,34.433094,-119.6817845,5.0,39,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False'}","Arts & Entertainment, Party & Event Planning, Personal Chefs, Event Planning & Services, Food Trucks, Bartenders, Caterers, Venues & Event Spaces, Wedding Planning, Wineries, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
scH9yupjqMr-XP3bzJGY0A,Wildwood Kitchen,410 E Haley St,Santa Barbara,CA,93101,34.4212318,-119.6905477,4.0,218,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'Music': ""{'dj': False}"", 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Smoking': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'CoatCheck': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None'}","Restaurants, Bars, Nightlife, Barbeque, Sandwiches","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
3modvHvkGiGhJdnu7G0cbA,The Shop,891 S Kellogg Ave,Goleta,CA,93117,34.4276853,-119.8270918,5.0,12,1,,"Automotive, Auto Repair",
YANEffRwcoMTLMfmeY1Y8A,Urkeb,413 State St,Santa Barbara,CA,93101,34.416087,-119.6948594,4.5,99,0,"{'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'""}","Sandwiches, Wraps, Kebab, German, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-2:30', 'Saturday': '11:0-2:30', 'Sunday': '11:0-21:0'}"
4_cSAuLJ2Z04h8CGG-qwaA,Santa Barbara Yellow Cab,55 S Kellogg Ave,Goleta,CA,93117,34.4390709,-119.8207152,1.5,14,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Transportation, Taxis, Automotive, Hotels & Travel, Arts & Entertainment, Food, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
nIBrKn8Rgoj6787Z13UIuQ,Salon Del Mar,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.416924,-119.67721926,4.5,40,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': True, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': False, 'asian': True}""}","Hair Salons, Beauty & Spas, Blow Dry/Out Services, Makeup Artists, Eyelash Service, Hair Stylists, Nail Salons","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}"
6swZ2vF-r8TllIuB25eQCQ,Energy Tattoo,428 State St,Santa Barbara,CA,93101,34.4167051,-119.6949326,4.5,169,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True'}","Jewelry, Piercing, Beauty & Spas, Tattoo, Shopping","{'Monday': '0:0-0:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '13:0-20:0'}"
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,2829 De La Vina St,Santa Barbara,CA,93105,34.4368283,-119.7266791,3.5,47,0,"{'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': ""'yes_free'"", 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Corkage': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False'}","Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '17:0-21:0'}"
5tkZfqkwx6axbN9P5UlC8w,Taco Bell,1045 Casitas Pass Road,Carpinteria,CA,93013,34.3966065532,-119.5134200255,2.5,32,1,"{'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BusinessParking': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Tex-Mex, Fast Food, Mexican, Tacos","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-22:0'}"
903pLp_Yog3fxJswfUqnjg,"Tad Suzuki, DDS","122 S Patterson Ave, Ste 107",Santa Barbara,CA,93111,34.4377205,-119.808172,4.5,10,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Endodontists, Dentists, Oral Surgeons","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-15:0'}"
XI6CauzyZbKceQSUqnrB5A,Paradise Springs Winery,210 State St,Santa Barbara,CA,93101,34.4146045,-119.6915289,4.5,67,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'None', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': True, u'validated': None}"", 'DogsAllowed': 'True'}","Food, Wine Tasting Room, Wineries, Arts & Entertainment","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
ILkHFkSh_1_xccmDECYHTw,Double Dolphin Cruises,302 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4092497,-119.6930649,4.5,21,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Sailing, Boat Charters, Event Planning & Services, Active Life, Boating","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
7YNFCvQcWMVYMAWbKSBDMg,Santa Barbara Gas,303 W Carrillo St,Santa Barbara,CA,93101,34.4179479,-119.7051942,3.0,19,1,,"Smog Check Stations, Automotive, Gas Stations",
8xLWzYKryXma2tkZvTvW9Q,Iceberg Heating and Cooling,301 E Carrillo St,Santa Barbara,CA,93101,34.424902,-119.6985532,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Heating & Air Conditioning/HVAC","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
bN_Kj3X1s3O2FVlm6cV_-A,Crystal Chiropractic,"310 Pine Ave, Ste B",Goleta,CA,93117,34.4344694,-119.8264194,4.5,11,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Chiropractors","{'Monday': '0:0-0:0', 'Wednesday': '14:0-18:0', 'Friday': '14:0-18:0'}"
